bad_user_id, l2_topk_bad, l2_lastk_bad, cosine_topk_bad, cosine_lastk_bad, unlabelled_l2_topk, unlabelled_l2_lastk, l2_topk_good, l2_lastk_good, cosine_topk_good, cosine_lastk_good,unlabelled_cosine_topk, unlabelled_cosine_lastk
1,2,0,0,1,0,1,0,1,2,0,0,1
2,2,1,1,1,0,1,0,0,0,0,1,1
3,2,1,0,1,0,1,0,0,2,0,0,1
4,2,1,1,1,0,1,0,0,1,0,0,1
5,2,0,0,1,0,2,0,0,1,0,1,1
6,2,0,0,1,0,2,0,0,1,0,1,1
7,2,0,1,1,0,1,0,1,1,0,0,1
8,2,0,1,1,0,1,0,1,1,0,0,1
9,2,0,0,1,0,1,0,1,1,0,1,1
10,2,0,0,1,0,1,0,1,2,0,0,1
13,1,0,1,1,0,2,1,0,1,0,0,1
14,1,0,0,1,0,1,1,1,1,0,1,1
16,1,1,0,1,0,1,1,0,1,0,1,1
19,2,0,0,1,0,1,0,1,2,0,0,1
20,1,1,0,1,0,1,1,0,1,0,1,1
21,2,0,0,1,0,1,0,1,1,0,1,1
23,1,0,0,1,0,2,1,0,1,0,1,1
24,2,0,0,1,0,1,0,1,1,0,1,1
26,2,0,0,1,0,2,0,0,1,0,1,1
27,1,0,0,1,0,1,1,1,1,0,1,1
28,1,0,1,1,0,2,1,0,1,0,0,1
30,2,0,1,1,0,1,0,1,0,0,1,1
31,1,0,0,1,0,2,1,0,1,0,1,1
32,2,0,0,1,0,1,0,1,1,0,1,1
34,1,0,0,1,0,1,1,1,1,0,1,1
36,2,0,0,1,0,1,0,1,2,0,0,1
37,1,0,0,1,0,2,1,0,0,0,2,1
40,1,0,1,1,0,1,1,1,1,0,0,1
41,1,0,0,0,0,2,1,0,0,0,2,2
42,2,0,0,1,0,1,0,1,2,0,0,1
43,2,0,1,1,0,1,0,1,1,0,0,1
45,1,0,1,1,0,1,1,1,1,0,0,1
46,1,0,0,1,0,2,1,0,2,0,0,1
47,1,0,1,1,0,2,1,0,1,0,0,1
49,1,0,0,1,0,1,1,1,1,0,1,1
53,1,0,0,1,0,2,1,0,0,0,2,1
54,1,0,0,1,0,2,1,0,1,0,1,1
56,1,0,0,1,0,2,1,0,0,0,2,1
59,1,0,0,1,0,2,1,0,1,0,1,1
63,1,0,0,1,0,1,1,1,0,0,2,1
67,1,0,0,1,0,1,1,1,2,0,0,1
68,1,0,1,1,0,2,1,0,0,0,1,1
73,1,0,0,1,0,1,1,1,1,0,1,1
75,1,0,1,1,0,1,1,1,0,0,1,1
77,1,0,0,1,0,2,1,0,0,0,2,1
83,1,1,0,1,0,1,1,0,0,0,2,1
85,2,0,0,1,0,1,0,1,2,0,0,1
91,1,0,0,1,0,2,1,0,0,0,2,1
92,1,0,0,1,0,2,1,0,1,0,1,1
100,1,0,0,1,0,2,1,0,2,0,0,1
103,1,0,0,1,0,2,1,0,0,0,2,1
105,1,0,0,1,0,2,1,0,1,0,1,1
109,1,0,0,1,0,2,1,0,1,0,1,1
111,1,0,0,1,0,1,1,1,0,0,2,1
112,1,0,0,1,0,2,1,0,0,0,2,1
113,1,0,0,1,0,2,1,0,1,0,1,1
118,1,0,0,1,0,2,1,0,0,0,2,1
119,1,1,0,1,0,1,1,0,0,0,2,1
120,1,0,0,1,0,2,1,0,1,0,1,1
123,1,0,0,1,0,1,1,1,2,0,0,1
124,1,0,0,1,0,1,1,1,0,0,2,1
129,1,0,1,1,0,2,1,0,1,0,0,1
